           1           1  2.60748836451875111E-002   1465.6171875000000        89364514.944973812                5   1.2297460067056369     
           2           2  2.60748851976804856E-002   1465.6171875000000        88976142.387407139                2  0.40685763871542235     
           3           3  2.60748881616097473E-002   1465.6171875000000        90335716.449687958                3  0.40673731315309908     
           4           4  2.60748953984502735E-002   1465.6171875000000        93222945.638937995                2  0.40686379031445030     
           5           8  2.60748965835649292E-002   1465.6171875000000        95919804.074949473                3  0.40686745661127588     
           6           9  2.60748997585798815E-002   1465.6171875000000        91360244.034616902                2  0.40685763871542235     
           7          10  2.60749003159938125E-002   1465.6171875000000        90487586.130253032                3  0.40673626510433791     
           8          11  2.60749004811331037E-002   1465.6171875000000        90335759.130330026                2  0.40685763871542235     
           9          12  2.60749099366798139E-002   1465.6171875000000        88976226.805064604                3  0.40673731315309908     
          10          13  2.60749191114013311E-002   1465.6171875000000        89796531.674926355                2  0.40685763871542235     
          11          14  2.60749198897007595E-002   1465.6171875000000        90874993.763016641                3  0.40673731315309908     
          12          15  2.60749286064159945E-002   1465.6171875000000        94787811.818422347                2  0.40685763871542235     
          13          16  2.60749364256825447E-002   1465.6171875000000        93223092.319466725                3  0.40673731315309908     
          14          17  2.60749369845571684E-002   1465.6171875000000        90335885.595415726                2  0.40685763871542235     
          15          18  2.60749380042676962E-002   1465.6171875000000        90875056.894990370                3  0.40673731315309908     
          17          19  2.60749438504351144E-002   1465.6171875000000        91360398.521985650                3  0.54711341302885841     
          18          20  7.93731129231680516E-002   2037.9870605468750        197755959.08817336                6   1.2297372466337482     
          19          21  7.93731144680262513E-002   2037.9870605468750        198088331.95899335                3  0.40673731315309908     
          21          22  7.93731195541269863E-002   2037.9870605468750        198936277.79869682                3  0.40673731315309908     
          23          23  7.93731223075566927E-002   2037.9870605468750        209980168.55192581                3  0.40673731315309908     
          25          24  7.93731246655661749E-002   2037.9870605468750        209980174.78999752                3  0.40673731315309908     
          29          25  7.93731389862226688E-002   2037.9870605468750        207501887.98693746                3  0.40673731315309908     
          33          26  7.93731443912699952E-002   2037.9870605468750        194779784.13526377                3  0.54711341302885841     
          34          27  0.13168526485419701        2047.4547119140625        321658175.62963146                6   1.2297272995087754     
          35          28  0.13168526982972381        2047.4547119140625        342667418.45328808                3  0.40673731315309908     
          68          29  0.13168536906961589        2047.4547119140625        328522547.30571759                2  0.54723193245372903     
          69          30  0.17347744969940518        2121.4335937500000        428483776.62834841                5   1.2297264673620896     
         159          31  0.17347767651861018        2121.4335937500000        417691959.84605336                3  0.54711341302885841     
         160          32  0.22965939936287177        2320.6552734375000        508193078.12720692                6   1.2297325877315075     
         161          33  0.22965940107245722        2320.6552734375000        527258409.07484478                3  0.40673731315309908     
         234          34  0.22965958174502715        2320.6552734375000        499494924.61948180                2  0.54723193245372903     
         235          35  0.26157504693961003        2320.6552734375000        573287635.92359877                5   1.2297253543716398     
         237          36  0.26157504993376662        2320.6552734375000        600531239.03357232                3  0.40673731315309908     
         273          37  0.26157514427328749        2320.6552734375000        575741854.15484536                3  0.54711341302885841     
         274          38  0.72603000441063537        3155.4011230468750        1161333985.4313815                6   1.2297274055217862     
         326          44  0.72603015102619084        3155.4011230468750        1175281883.1237214                2  0.54723193245372903     
         327          45  0.79724889855930214        3155.4011230468750        1290569249.0769410                5   1.2297320852984173     
         329          46  0.79724890429590134        3155.4011230468750        1346137039.9101665                3  0.40673731315309908     
         398          47  0.79724906426149134        3155.4011230468750        1362215068.9211190                2  0.54723193245372903     
         399          48  0.86195574634677641        3155.4011230468750        1472775772.4048083                5   1.2297270737108528     
         403          49  0.86195575380452705        3155.4011230468750        1455393115.8860641                3  0.40673731315309908     
         434          50  0.86195582388596903        3155.4011230468750        1455393234.2170198                2  0.54723193245372903     
         435          51   1.1190533713077486        3511.8562011718750        1697711905.8618727                5   1.2296967356813502     
